Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
57,0.62,0,28,28,3,3,23.333333333333332,0,1,2,0,0,0,0.015774250030517578,0.0017271041870117188,0.00043082237243652344,2.4080276489257812e-05,0.0009403228759765625,0.007861852645874023,4.220008850097656e-05,0.006193876266479492,8.678436279296875e-05,0.0,3.0517578125e-05,8.487701416015625e-05,0.00010609626770019531,0.0028498172760009766
58,0.62,0,30,30,4,2,18.0,0,0,2,0,0,0,0.01622319221496582,0.0017690658569335938,0.00043082237243652344,2.4080276489257812e-05,0.0011453628540039062,0.007894754409790039,4.220008850097656e-05,0.006193876266479492,0.00011396408081054688,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.0029096603393554688
59,0.62,0,30,30,5,2,31.0,0,0,0,0,0,0,0.016396045684814453,0.0018138885498046875,0.0004317760467529297,2.4080276489257812e-05,0.0011453628540039062,0.007926702499389648,4.220008850097656e-05,0.006193876266479492,0.00011396408081054688,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.002970457077026367
60,0.62,0,30,30,4,2,44.5,0,0,0,0,0,0,0.01656317710876465,0.0018680095672607422,0.0004317760467529297,2.4080276489257812e-05,0.0011453628540039062,0.007956743240356445,4.220008850097656e-05,0.006193876266479492,0.00011396408081054688,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.0030226707458496094
61,0.62,0,30,30,5,4,38.0,0,0,0,0,0,0,0.016724109649658203,0.0019130706787109375,0.0004329681396484375,2.4080276489257812e-05,0.0011453628540039062,0.00798654556274414,4.220008850097656e-05,0.006193876266479492,0.00011396408081054688,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.0030722618103027344
62,0.6,0,31,31,4,1,62.0,0,0,0,1,0,0,0.016903162002563477,0.0019609928131103516,0.00045490264892578125,2.4080276489257812e-05,0.0011453628540039062,0.008016586303710938,4.220008850097656e-05,0.006193876266479492,0.00011515617370605469,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.0031211376190185547
63,0.6,0,32,32,5,1,63.0,0,0,0,1,0,0,0.0170900821685791,0.002012968063354492,0.0004780292510986328,2.4080276489257812e-05,0.0011453628540039062,0.00804758071899414,4.220008850097656e-05,0.006193876266479492,0.0001163482666015625,0.0,3.170967102050781e-05,0.00011873245239257812,0.00012087821960449219,0.003170490264892578
64,0.6,0,33,33,7,1,64.0,0,0,0,1,0,0,0.017278194427490234,0.002071857452392578,0.0004889965057373047,2.4080276489257812e-05,0.0011453628540039062,0.008075714111328125,4.220008850097656e-05,0.006193876266479492,0.0001163482666015625,0.0,3.266334533691406e-05,0.00011873245239257812,0.00012087821960449219,0.003225564956665039
65,0.6,0,35,35,6,1,25.0,0,0,2,0,0,0,0.01755523681640625,0.0021216869354248047,0.0004901885986328125,2.4080276489257812e-05,0.0011780261993408203,0.008103609085083008,4.220008850097656e-05,0.006193876266479492,0.00015020370483398438,0.0,3.266334533691406e-05,0.00015878677368164062,0.0001308917999267578,0.0032796859741210938
66,0.58,0,35,35,9,7,41.142857142857146,0,0,0,0,0,0,0.01775813102722168,0.002183675765991211,0.0004911422729492188,2.4080276489257812e-05,0.0011780261993408203,0.008135557174682617,4.220008850097656e-05,0.006193876266479492,0.00015020370483398438,0.0,3.361701965332031e-05,0.00015878677368164062,0.0001308917999267578,0.0033376216888427734
