Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
6998,0.9,0.7050000000000036,1651,2000,63,57,4349.810126582279,0,1,2,0,1,0,46.81255030632019,20.00940728187561,0.00848388671875,0.09992194175720215,1.2621777057647705,0.7872369289398193,2.8848648071289062e-05,0.6204440593719482,5.458178997039795,0.0,12.81736135482788,5.5061304569244385,0.3207406997680664,1.945277214050293
6999,0.9,0.6991250000000052,1651,2000,41,31,5816.189189189189,0,0,2,0,2,0,46.82301425933838,20.01277232170105,0.008485078811645508,0.09995388984680176,1.2623655796051025,0.787322998046875,2.8848648071289062e-05,0.6204440593719482,5.459752321243286,0.0,12.821074485778809,5.507713556289673,0.32079076766967773,1.9454538822174072
7000,0.9,0.6991250000000052,1651,2000,20,15,5397.764705882353,0,1,2,0,2,0,46.831828117370605,20.01595449447632,0.008486270904541016,0.09999799728393555,1.2626423835754395,0.7873849868774414,2.8848648071289062e-05,0.6204440593719482,5.4611992835998535,0.0,12.824537515640259,5.509169816970825,0.32082676887512207,1.9465985298156738
7001,0.9,0.6991250000000052,1652,2000,43,40,5958.521739130435,0,1,1,0,1,0,46.84111213684082,20.019286394119263,0.008487224578857422,0.10004878044128418,1.262925148010254,0.7874820232391357,2.8848648071289062e-05,0.6204440593719482,5.462613344192505,0.0,12.828136444091797,5.510592937469482,0.32088756561279297,1.946751594543457
7002,0.9,0.6991250000000052,1652,2000,27,20,5377.354838709677,0,1,1,0,2,0,46.85049319267273,20.022475242614746,0.008488178253173828,0.10009074211120605,1.2631111145019531,0.7875480651855469,2.8848648071289062e-05,0.6204440593719482,5.4642791748046875,0.0,12.831979513168335,5.5122668743133545,0.32093262672424316,1.9468886852264404
7003,0.9,0.6991250000000052,1652,2000,31,26,5835.25,0,1,2,0,2,0,46.859631061553955,20.025705337524414,0.008489370346069336,0.10013484954833984,1.26340913772583,0.7876334190368652,2.8848648071289062e-05,0.6204440593719482,5.465673923492432,0.0,12.835591554641724,5.513670921325684,0.3209807872772217,1.9470365047454834
7004,0.9,0.6991250000000052,1651,2000,30,15,5949.35,0,0,1,0,2,0,46.86917805671692,20.02894425392151,0.008490324020385742,0.10013484954833984,1.2637972831726074,0.7877023220062256,2.8848648071289062e-05,0.6204440593719482,5.46708869934082,0.0,12.8396155834198,5.515093803405762,0.32101893424987793,1.9472033977508545
7005,0.9,0.6991250000000052,1651,2000,42,33,5805.837209302325,0,1,0,0,2,0,46.878735065460205,20.032348155975342,0.008491277694702148,0.10020184516906738,1.2641801834106445,0.787806510925293,2.8848648071289062e-05,0.6204440593719482,5.4685959815979,0.0,12.84319019317627,5.516610860824585,0.3210761547088623,1.947371244430542
7006,0.9,0.6991250000000052,1651,2000,27,15,5724.888888888889,0,0,0,0,0,0,46.882615089416504,20.035885334014893,0.008492231369018555,0.10020184516906738,1.2641801834106445,0.7878735065460205,2.8848648071289062e-05,0.6204440593719482,5.4685959815979,0.0,12.843191146850586,5.516610860824585,0.3210761547088623,1.9475111961364746
7007,0.9,0.6991250000000052,1651,2000,23,10,5565.846153846154,0,1,2,0,2,0,46.892009973526,20.039047241210938,0.008493185043334961,0.10024166107177734,1.2646360397338867,0.7879281044006348,2.8848648071289062e-05,0.6204440593719482,5.470021724700928,0.0,12.847126245498657,5.518044710159302,0.3211071491241455,1.9476127624511719
7008,0.9,0.6991250000000052,1651,2000,34,28,5702.794871794872,0,1,2,0,2,0,46.90181088447571,20.04243230819702,0.008494377136230469,0.10028266906738281,1.2651050090789795,0.7880089282989502,2.8848648071289062e-05,0.6204440593719482,5.471620082855225,0.0,12.850860118865967,5.519655704498291,0.32116222381591797,1.947801113128662
7009,0.9,0.6991250000000052,1650,2000,52,35,5017.333333333333,0,0,1,0,2,0,46.911176919937134,20.045766353607178,0.008495569229125977,0.10028266906738281,1.2655308246612549,0.7881028652191162,2.8848648071289062e-05,0.6204440593719482,5.4728920459747314,0.0,12.854575157165527,5.520939826965332,0.3212161064147949,1.947972297668457
7010,0.9,0.6991250000000052,1651,2000,42,35,5896.571428571428,0,0,2,0,1,0,46.92084193229675,20.04917621612549,0.008497476577758789,0.10028266906738281,1.2659127712249756,0.7881968021392822,2.8848648071289062e-05,0.6204440593719482,5.474547863006592,0.0,12.858196020126343,5.522605895996094,0.3212733268737793,1.948134183883667
7011,0.9,0.6991250000000052,1650,2000,44,38,6120.163265306122,0,0,1,0,2,0,46.93048715591431,20.052490234375,0.008499622344970703,0.10028266906738281,1.2660925388336182,0.7882959842681885,2.8848648071289062e-05,0.6204440593719482,5.476022005081177,0.0,12.862237215042114,5.5240888595581055,0.3213346004486084,1.9483110904693604
7012,0.9,0.6991250000000052,1650,2000,32,26,5835.275862068966,0,1,2,0,2,0,46.93995428085327,20.05606436729431,0.008500814437866211,0.1003267765045166,1.26613450050354,0.7883810997009277,2.8848648071289062e-05,0.6204440593719482,5.477627754211426,0.0,12.865891456604004,5.5257039070129395,0.32138657569885254,1.9484748840332031
7013,0.9,0.6991250000000052,1649,2000,32,22,6060.130434782609,0,0,2,0,2,0,46.94922709465027,20.059269666671753,0.008501768112182617,0.1003267765045166,1.2665445804595947,0.7884562015533447,2.8848648071289062e-05,0.6204440593719482,5.479014873504639,0.0,12.869688510894775,5.5271008014678955,0.3214297294616699,1.9486057758331299
7014,0.92,0.6991250000000052,1648,2000,27,23,5937.612903225807,0,0,1,0,2,0,46.95816397666931,20.06257963180542,0.008502721786499023,0.1003267765045166,1.266864538192749,0.788541316986084,2.8848648071289062e-05,0.6204440593719482,5.480227947235107,0.0,12.873271465301514,5.528324127197266,0.32147693634033203,1.9487535953521729
7015,0.92,0.6991250000000052,1647,2000,44,36,4091.9298245614036,1,1,2,0,2,0,46.96727514266968,20.066113710403442,0.008503913879394531,0.10036754608154297,1.2671928405761719,0.7886474132537842,2.8848648071289062e-05,0.6204440593719482,5.480949878692627,0.0,12.877098321914673,5.5290610790252686,0.32153773307800293,1.9489357471466064
7016,0.9,0.6991250000000052,1648,2000,21,10,5849.6,0,1,2,0,1,0,46.975948095321655,20.069295406341553,0.008504867553710938,0.10041642189025879,1.2674717903137207,0.7887043952941895,2.8848648071289062e-05,0.6204440593719482,5.482175827026367,0.0,12.880650281906128,5.530296087265015,0.3215656280517578,1.9490587711334229
7017,0.9,0.6991250000000052,1649,2000,22,17,4874.117647058823,0,1,2,0,1,0,46.98507499694824,20.07258415222168,0.008505821228027344,0.10045552253723145,1.2676589488983154,0.7887814044952393,2.8848648071289062e-05,0.6204440593719482,5.483821153640747,0.0,12.884189128875732,5.531949043273926,0.32160449028015137,1.9491806030273438
7018,0.9,0.6991250000000052,1649,2000,30,30,5884.142857142857,0,0,0,0,0,0,46.988715171813965,20.07584500312805,0.00850677490234375,0.10045552253723145,1.2676589488983154,0.7888662815093994,2.8848648071289062e-05,0.6204440593719482,5.483821153640747,0.0,12.884190082550049,5.531949043273926,0.32160449028015137,1.9493143558502197
7019,0.9,0.6991250000000052,1648,2000,34,20,3868.054054054054,0,0,1,0,1,0,46.99634623527527,20.079022884368896,0.008507728576660156,0.10048556327819824,1.2679526805877686,0.7889313697814941,2.8848648071289062e-05,0.6204440593719482,5.483959197998047,0.0,12.88772988319397,5.532098054885864,0.32164740562438965,1.9494385719299316
7020,0.9,0.6991250000000052,1649,2000,20,17,5339.666666666667,0,1,0,0,1,0,47.005383253097534,20.082007884979248,0.008508443832397461,0.10052156448364258,1.268275499343872,0.7889904975891113,2.8848648071289062e-05,0.6204440593719482,5.485419034957886,0.0,12.891595840454102,5.533566951751709,0.32168126106262207,1.9495429992675781
7021,0.9,0.6991250000000052,1649,2000,42,17,6048.210526315789,0,1,1,0,2,0,47.01512289047241,20.08539891242981,0.008509397506713867,0.10055756568908691,1.268507480621338,0.7890675067901611,2.8848648071289062e-05,0.6204440593719482,5.486948013305664,0.0,12.895505905151367,5.535104036331177,0.32172441482543945,1.9498088359832764
7022,0.92,0.6991250000000052,1647,2000,32,21,3159.4054054054054,2,1,2,0,2,0,47.023147106170654,20.088981866836548,0.008510112762451172,0.10060262680053711,1.268815517425537,0.7891488075256348,2.8848648071289062e-05,0.6204440593719482,5.486948013305664,0.0,12.899075984954834,5.535120010375977,0.32176947593688965,1.9499609470367432
7023,0.94,0.6991250000000052,1646,2000,40,24,5696.6875,0,0,2,0,2,0,47.0325722694397,20.092357635498047,0.008511066436767578,0.10064053535461426,1.2690036296844482,0.7892277240753174,2.8848648071289062e-05,0.6204440593719482,5.488432884216309,0.0,12.902873992919922,5.536613941192627,0.32181668281555176,1.9501214027404785
7024,0.94,0.6991250000000052,1645,2000,40,33,4675.729166666667,0,0,2,0,2,0,47.04152822494507,20.095693588256836,0.008512020111083984,0.10067367553710938,1.2691974639892578,0.7893197536468506,2.8848648071289062e-05,0.6204440593719482,5.4897987842559814,0.0,12.90632176399231,5.53799295425415,0.3218705654144287,1.9502763748168945
7025,0.94,0.6991250000000052,1645,2000,48,45,5734.648148148148,0,1,1,0,2,0,47.050764083862305,20.098907232284546,0.00851297378540039,0.10070943832397461,1.2695672512054443,0.7894220352172852,2.8848648071289062e-05,0.6204440593719482,5.491265773773193,0.0,12.909841775894165,5.539468050003052,0.32193446159362793,1.950432300567627
7026,0.94,0.6991250000000052,1645,2000,46,31,4918.204545454545,0,0,0,0,0,0,47.05454897880554,20.102219104766846,0.008514165878295898,0.10070943832397461,1.2695672512054443,0.7895119190216064,2.8848648071289062e-05,0.6204440593719482,5.491265773773193,0.0,12.909842729568481,5.539468050003052,0.32193446159362793,1.9506042003631592
7027,0.94,0.6991250000000052,1645,2000,36,26,5668.428571428572,0,1,2,0,2,0,47.06381630897522,20.105379104614258,0.008515119552612305,0.10074567794799805,1.269869327545166,0.7895848751068115,2.8848648071289062e-05,0.6204440593719482,5.4926300048828125,0.0,12.913777828216553,5.540839910507202,0.32198333740234375,1.9507181644439697
7028,0.94,0.6991250000000052,1646,2000,50,41,5480.132075471698,0,1,1,0,1,0,47.07348299026489,20.108798027038574,0.008517265319824219,0.10079073905944824,1.2700774669647217,0.7896888256072998,2.8848648071289062e-05,0.6204440593719482,5.494226932525635,0.0,12.917433738708496,5.542446136474609,0.32210421562194824,1.9509000778198242
7029,0.94,0.6991250000000052,1646,2000,28,26,5723.805555555556,0,1,1,0,2,0,47.083081007003784,20.112065076828003,0.008518218994140625,0.10082650184631348,1.2704715728759766,0.7897655963897705,2.8848648071289062e-05,0.6204440593719482,5.495618104934692,0.0,12.92143988609314,5.543848276138306,0.322155237197876,1.9510509967803955
7030,0.92,0.6991250000000052,1646,2000,23,8,6203.333333333333,0,1,0,0,2,0,47.09195899963379,20.115301847457886,0.008519411087036133,0.1008615493774414,1.2706325054168701,0.7898266315460205,2.8848648071289062e-05,0.6204440593719482,5.497182130813599,0.0,12.924954652786255,5.545420169830322,0.32217931747436523,1.9511678218841553
7031,0.92,0.6991250000000052,1646,2000,39,32,5640.636363636364,0,0,0,0,0,0,47.0957612991333,20.118658781051636,0.008520364761352539,0.1008615493774414,1.2706325054168701,0.7899148464202881,2.8848648071289062e-05,0.6204440593719482,5.497182130813599,0.0,12.92495584487915,5.545420169830322,0.32217931747436523,1.951326608657837
7032,0.92,0.6991250000000052,1646,2000,14,11,6855.166666666667,0,0,0,0,0,0,47.09921908378601,20.121865034103394,0.008521556854248047,0.1008615493774414,1.2706325054168701,0.7899677753448486,2.8848648071289062e-05,0.6204440593719482,5.497182130813599,0.0,12.924956798553467,5.545420169830322,0.32217931747436523,1.9514386653900146
7033,0.92,0.6991250000000052,1646,2000,36,32,5333.170212765957,0,0,0,0,0,0,47.103678941726685,20.125243425369263,0.008522510528564453,0.10089540481567383,1.2711246013641357,0.7900588512420654,2.8848648071289062e-05,0.6204440593719482,5.497182130813599,0.0,12.924957990646362,5.545420169830322,0.3222472667694092,1.951582670211792
7034,0.92,0.6991250000000052,1647,2000,30,23,6266.870967741936,0,0,2,0,1,0,47.11366820335388,20.128698348999023,0.008524656295776367,0.10089540481567383,1.2713863849639893,0.7901387214660645,2.8848648071289062e-05,0.6204440593719482,5.498814344406128,0.0,12.929109811782837,5.547062158584595,0.32228922843933105,1.951714277267456
7035,0.92,0.6991250000000052,1647,2000,43,34,5457.690476190476,1,0,2,0,1,0,47.122305154800415,20.132002353668213,0.008525848388671875,0.10093355178833008,1.2714264392852783,0.7902307510375977,2.8848648071289062e-05,0.6204440593719482,5.49974250793457,0.0,12.93283486366272,5.548009395599365,0.322343111038208,1.9518821239471436
7036,0.92,0.6991250000000052,1647,2000,31,20,5246.72,0,1,2,0,2,0,47.132404088974,20.1355140209198,0.008526802062988281,0.10097336769104004,1.271843433380127,0.7903096675872803,2.8848648071289062e-05,0.6204440593719482,5.501349210739136,0.0,12.936849117279053,5.549625396728516,0.3223888874053955,1.9520368576049805
7037,0.92,0.6991250000000052,1647,2000,47,36,5519.763636363637,0,0,2,0,2,0,47.14208722114563,20.139145851135254,0.008527755737304688,0.10097336769104004,1.2720403671264648,0.7904045581817627,2.8848648071289062e-05,0.6204440593719482,5.502873420715332,0.0,12.940541982650757,5.5511603355407715,0.3224508762359619,1.952211856842041
7038,0.92,0.6991250000000052,1648,2000,46,37,5021.472727272727,0,1,2,0,1,0,47.151784896850586,20.142587661743164,0.008528947830200195,0.10101747512817383,1.2725024223327637,0.7904975414276123,2.8848648071289062e-05,0.6204440593719482,5.504467487335205,0.0,12.94408893585205,5.552764415740967,0.322509765625,1.9523708820343018
7039,0.92,0.6991250000000052,1647,2000,36,22,5645.888888888889,0,0,1,0,2,0,47.16099715232849,20.145999670028687,0.008530139923095703,0.10101747512817383,1.2728602886199951,0.7905724048614502,2.8848648071289062e-05,0.6204440593719482,5.505537986755371,0.0,12.94795298576355,5.553845405578613,0.3225517272949219,1.9525189399719238
7040,0.92,0.6991250000000052,1647,2000,28,12,5533.9,0,0,0,0,0,0,47.16489911079407,20.14953589439392,0.00853109359741211,0.10101747512817383,1.2728602886199951,0.7906384468078613,2.8848648071289062e-05,0.6204440593719482,5.505537986755371,0.0,12.947954654693604,5.553845405578613,0.3225517272949219,1.9526758193969727
7041,0.92,0.6991250000000052,1647,2000,28,21,5962.181818181818,0,1,1,0,2,0,47.174311876297,20.15301489830017,0.008532047271728516,0.10105252265930176,1.2731635570526123,0.7907094955444336,2.8848648071289062e-05,0.6204440593719482,5.506840944290161,0.0,12.95179295539856,5.555158376693726,0.3225979804992676,1.9528028964996338
7042,0.94,0.6991250000000052,1645,2000,36,30,4281.5,0,0,2,0,2,0,47.18349528312683,20.156436681747437,0.008533000946044922,0.10105252265930176,1.2735354900360107,0.7908048629760742,2.8848648071289062e-05,0.6204440593719482,5.507359743118286,0.0,12.95602297782898,5.555691480636597,0.322659969329834,1.952955722808838
7043,0.94,0.6991250000000052,1645,2000,37,30,5811.810810810811,0,1,2,0,2,0,47.19416904449463,20.16028881072998,0.008534908294677734,0.10109639167785645,1.2740328311920166,0.7909049987792969,2.8848648071289062e-05,0.6204440593719482,5.508816957473755,0.0,12.960222005844116,5.557158708572388,0.32271814346313477,1.9531385898590088
7044,0.94,0.6991250000000052,1644,2000,30,18,5921.190476190476,0,1,2,0,2,0,47.20371198654175,20.163801908493042,0.00853586196899414,0.1011362075805664,1.2742207050323486,0.7909820079803467,2.8848648071289062e-05,0.6204440593719482,5.510319948196411,0.0,12.964033842086792,5.558669567108154,0.32276320457458496,1.9532837867736816
7045,0.96,0.6991250000000052,1646,2000,46,44,5265.740740740741,0,0,2,0,0,0,47.2130970954895,20.167255640029907,0.008537530899047852,0.1011362075805664,1.274256706237793,0.7910943031311035,2.8848648071289062e-05,0.6204440593719482,5.511983871459961,0.0,12.967571020126343,5.560341835021973,0.3228309154510498,1.95347261428833
7046,0.96,0.6991250000000052,1646,2000,47,40,6004.945454545455,0,1,2,0,2,0,47.22270202636719,20.170658588409424,0.008538484573364258,0.10118532180786133,1.2746508121490479,0.7911930084228516,2.8848648071289062e-05,0.6204440593719482,5.513292074203491,0.0,12.971395015716553,5.561659097671509,0.3228907585144043,1.9536314010620117
7047,0.96,0.6991250000000052,1646,2000,34,21,5580.1875,1,0,1,0,1,0,47.23096299171448,20.173691511154175,0.008539438247680664,0.10122036933898926,1.2750868797302246,0.791266918182373,2.8848648071289062e-05,0.6204440593719482,5.514101028442383,0.0,12.974850416183472,5.562481164932251,0.32293272018432617,1.953782320022583
7048,0.96,0.6991250000000052,1646,2000,33,29,5148.333333333333,0,0,2,0,2,0,47.240318059921265,20.176987648010254,0.00854039192199707,0.10122036933898926,1.275345802307129,0.7913408279418945,2.8848648071289062e-05,0.6204440593719482,5.5156519412994385,0.0,12.978602409362793,5.5640411376953125,0.3229818344116211,1.953916072845459
7049,0.96,0.6991250000000052,1645,2000,49,41,5129.859649122807,0,1,2,0,2,0,47.24938225746155,20.180387496948242,0.008541345596313477,0.10127067565917969,1.2757258415222168,0.7914409637451172,2.8848648071289062e-05,0.6204440593719482,5.516505241394043,0.0,12.982309579849243,5.564902305603027,0.3230440616607666,1.9540979862213135
7050,0.96,0.6991250000000052,1645,2000,31,13,3890.8636363636365,0,0,0,0,0,0,47.25326895713806,20.183921575546265,0.008543252944946289,0.10127067565917969,1.2757258415222168,0.7915008068084717,2.8848648071289062e-05,0.6204440593719482,5.516505241394043,0.0,12.98231053352356,5.564902305603027,0.3230440616607666,1.9542467594146729
7051,0.96,0.6991250000000052,1645,2000,28,17,6064.76,0,1,2,0,2,0,47.2624409198761,20.187063694000244,0.008543252944946289,0.10130858421325684,1.2760157585144043,0.7915647029876709,2.8848648071289062e-05,0.6204440593719482,5.517931222915649,0.0,12.986175298690796,5.56633734703064,0.32308411598205566,1.9543545246124268
7052,0.96,0.6991250000000052,1645,2000,43,42,4944.9607843137255,1,1,0,0,1,0,47.271703004837036,20.190582752227783,0.008544445037841797,0.10134553909301758,1.2763206958770752,0.7916696071624756,2.8848648071289062e-05,0.6204440593719482,5.518782138824463,0.0,12.990005493164062,5.56720232963562,0.32315611839294434,1.9545674324035645
7053,0.96,0.6991250000000052,1646,2000,48,36,4491.457627118644,0,1,2,0,1,0,47.2812180519104,20.194149494171143,0.008545398712158203,0.10138440132141113,1.27659273147583,0.7917587757110596,2.8848648071289062e-05,0.6204440593719482,5.520230770111084,0.0,12.993571758270264,5.568661212921143,0.3232128620147705,1.9547436237335205
7054,0.96,0.6991250000000052,1646,2000,39,8,6041.0,0,1,2,0,2,0,47.29084014892578,20.19741129875183,0.008546590805053711,0.10141849517822266,1.2768704891204834,0.7918117046356201,2.8848648071289062e-05,0.6204440593719482,5.521814823150635,0.0,12.997591733932495,5.570254325866699,0.32323789596557617,1.9548945426940918
7055,0.96,0.6991250000000052,1646,2000,43,17,5175.037037037037,0,0,0,0,0,0,47.29466414451599,20.200810432434082,0.008547544479370117,0.10141849517822266,1.2768704891204834,0.7918834686279297,2.8848648071289062e-05,0.6204440593719482,5.521814823150635,0.0,12.997592687606812,5.570254325866699,0.32323789596557617,1.955063819885254
7056,0.96,0.6991250000000052,1646,2000,42,41,5392.509803921569,0,1,2,0,2,0,47.303585052490234,20.20390748977661,0.008548498153686523,0.10147261619567871,1.2769124507904053,0.7919836044311523,2.8848648071289062e-05,0.6204440593719482,5.5231146812438965,0.0,13.001429557800293,5.571562051773071,0.3233020305633545,1.9551947116851807
7057,0.96,0.6991250000000052,1646,2000,44,39,5614.46,0,1,1,0,2,0,47.31296730041504,20.207146406173706,0.00854945182800293,0.10151553153991699,1.2772133350372314,0.7920775413513184,2.8848648071289062e-05,0.6204440593719482,5.524481773376465,0.0,13.005154371261597,5.5729382038116455,0.3233640193939209,1.9553658962249756
7058,0.96,0.6991250000000052,1646,2000,21,19,6427.789473684211,0,1,1,0,2,0,47.32195210456848,20.210386276245117,0.008550405502319336,0.10156440734863281,1.277416467666626,0.7921514511108398,2.8848648071289062e-05,0.6204440593719482,5.5258119106292725,0.0,13.008835315704346,5.574275970458984,0.3234081268310547,1.955549716949463
7059,0.96,0.6991250000000052,1648,2000,31,22,6141.863636363636,0,1,1,0,0,0,47.33098125457764,20.213797092437744,0.00855255126953125,0.1016092300415039,1.2776095867156982,0.7922384738922119,2.8848648071289062e-05,0.6204440593719482,5.527082920074463,0.0,13.012442350387573,5.575554847717285,0.3234560489654541,1.9556896686553955
7060,0.96,0.6991250000000052,1648,2000,39,29,6186.588235294118,0,1,1,0,2,0,47.3400502204895,20.2170889377594,0.008553743362426758,0.10165023803710938,1.2778956890106201,0.7923204898834229,2.8848648071289062e-05,0.6204440593719482,5.528375625610352,0.0,13.016038417816162,5.576855897903442,0.32350707054138184,1.9558565616607666
7061,0.94,0.6991250000000052,1649,2000,13,7,5738.0,0,1,2,0,1,0,47.34868097305298,20.220098972320557,0.008554697036743164,0.1016850471496582,1.2781717777252197,0.7923743724822998,2.8848648071289062e-05,0.6204440593719482,5.529709339141846,0.0,13.019699335098267,5.578197956085205,0.3235301971435547,1.9559636116027832
7062,0.94,0.6991250000000052,1650,2000,15,11,6665.25,0,1,2,0,1,0,47.35758304595947,20.22317409515381,0.00855565071105957,0.10172510147094727,1.2783589363098145,0.7924375534057617,2.8848648071289062e-05,0.6204440593719482,5.530993223190308,0.0,13.023651599884033,5.57948899269104,0.3235650062561035,1.9560768604278564
7063,0.94,0.6991250000000052,1649,2000,50,39,4762.054545454545,0,0,1,0,2,0,47.36676001548767,20.22658109664917,0.008557558059692383,0.10175704956054688,1.2786569595336914,0.7925314903259277,2.8848648071289062e-05,0.6204440593719482,5.531874895095825,0.0,13.027554750442505,5.580383777618408,0.3236348628997803,1.9562499523162842
7064,0.94,0.6991250000000052,1650,2000,33,24,5833.117647058823,0,0,2,0,1,0,47.376137018203735,20.230051040649414,0.008558511734008789,0.10175704956054688,1.2790560722351074,0.7926115989685059,2.8848648071289062e-05,0.6204440593719482,5.5333099365234375,0.0,13.031088829040527,5.581828594207764,0.3236849308013916,1.9564130306243896
7065,0.94,0.6991250000000052,1650,2000,18,11,6269.272727272727,0,1,0,0,2,0,47.38486194610596,20.233162879943848,0.008558511734008789,0.10181021690368652,1.2792389392852783,0.792677640914917,2.8848648071289062e-05,0.6204440593719482,5.5348711013793945,0.0,13.034521579742432,5.583397626876831,0.3237147331237793,1.9565348625183105
7066,0.96,0.6991250000000052,1651,2000,37,22,6128.8,0,1,1,0,1,0,47.39414119720459,20.236207962036133,0.008559465408325195,0.10184931755065918,1.2795941829681396,0.792759895324707,2.8848648071289062e-05,0.6204440593719482,5.536257743835449,0.0,13.038478374481201,5.584791421890259,0.32375669479370117,1.956676959991455
7067,0.96,0.6991250000000052,1650,2000,24,22,5608.653846153846,0,0,1,0,2,0,47.40351104736328,20.23971390724182,0.008560419082641602,0.10184931755065918,1.279893159866333,0.7928338050842285,2.8848648071289062e-05,0.6204440593719482,5.537308931350708,0.0,13.042479276657104,5.585853576660156,0.3238027095794678,1.9568538665771484
7068,0.96,0.6991250000000052,1650,2000,30,19,5644.53125,1,1,2,0,1,0,47.412168979644775,20.243026733398438,0.008561372756958008,0.1018834114074707,1.2803339958190918,0.7929048538208008,2.8848648071289062e-05,0.6204440593719482,5.537933826446533,0.0,13.046262264251709,5.5864927768707275,0.32384157180786133,1.9569876194000244
7069,0.96,0.6991250000000052,1650,2000,36,25,5653.764705882353,0,0,2,0,2,0,47.422160148620605,20.24635076522827,0.008563518524169922,0.1018834114074707,1.2807300090789795,0.7929818630218506,2.8848648071289062e-05,0.6204440593719482,5.5397257804870605,0.0,13.050199270248413,5.588295936584473,0.32389044761657715,1.9571456909179688
7070,0.96,0.6991250000000052,1650,2000,43,8,5157.666666666667,0,0,0,0,0,0,47.425934076309204,20.249720811843872,0.008564472198486328,0.1018834114074707,1.2807300090789795,0.7930448055267334,2.8848648071289062e-05,0.6204440593719482,5.5397257804870605,0.0,13.05020022392273,5.588295936584473,0.32389044761657715,1.9573190212249756
7071,0.96,0.6991250000000052,1649,2000,24,12,5766.75,1,1,1,0,1,0,47.43428826332092,20.2531259059906,0.008565425872802734,0.10192036628723145,1.281113862991333,0.7931015491485596,2.8848648071289062e-05,0.6204440593719482,5.539784908294678,0.0,13.054288148880005,5.588367938995361,0.3239283561706543,1.9574272632598877
7072,0.96,0.6991250000000052,1650,2000,28,8,4818.533333333334,0,1,2,0,1,0,47.44314908981323,20.2564537525177,0.00856637954711914,0.10197639465332031,1.2813928127288818,0.7931597232818604,2.8848648071289062e-05,0.6204440593719482,5.54096794128418,0.0,13.057902336120605,5.589560270309448,0.3239552974700928,1.95756196975708
7073,0.96,0.6991250000000052,1649,2000,30,20,6034.666666666667,0,0,1,0,2,0,47.45160698890686,20.259881496429443,0.008567333221435547,0.10197639465332031,1.2814247608184814,0.7932286262512207,2.8848648071289062e-05,0.6204440593719482,5.5419158935546875,0.0,13.061482191085815,5.590517044067383,0.32400035858154297,1.9577019214630127
7074,0.96,0.6991250000000052,1648,2000,24,15,5588.058823529412,1,1,1,0,1,0,47.45953893661499,20.263163328170776,0.008568525314331055,0.10201549530029297,1.2816107273101807,0.7932937145233154,2.8848648071289062e-05,0.6204440593719482,5.542256832122803,0.0,13.065157413482666,5.590871810913086,0.3240354061126709,1.9578216075897217
7075,0.96,0.6991250000000052,1647,2000,31,27,5535.733333333334,0,0,1,0,2,0,47.469139099121094,20.26643133163452,0.008570432662963867,0.10205340385437012,1.2819137573242188,0.7933754920959473,2.8848648071289062e-05,0.6204440593719482,5.543851852416992,0.0,13.069034337997437,5.592475652694702,0.3240854740142822,1.9579668045043945
7076,0.96,0.6991250000000052,1646,2000,35,24,5592.5,0,0,2,0,2,0,47.47914910316467,20.26984453201294,0.008572101593017578,0.10205340385437012,1.2824037075042725,0.7934627532958984,2.8848648071289062e-05,0.6204440593719482,5.545146226882935,0.0,13.07327651977539,5.593779563903809,0.32413649559020996,1.958144187927246
7077,0.96,0.6991250000000052,1644,2000,57,54,4516.621621621622,2,0,2,0,2,0,47.48759913444519,20.27333378791809,0.008573055267333984,0.10208940505981445,1.282789707183838,0.793583869934082,2.8848648071289062e-05,0.6204440593719482,5.545146226882935,0.0,13.077028512954712,5.593796491622925,0.3242206573486328,1.9583394527435303
7078,0.96,0.6991250000000052,1643,2000,24,16,5917.478260869565,1,0,1,0,1,0,47.49633002281189,20.276869773864746,0.00857400894165039,0.10208940505981445,1.283186674118042,0.7936489582061768,2.8848648071289062e-05,0.6204440593719482,5.545475006103516,0.0,13.08104419708252,5.594139575958252,0.32425975799560547,1.9584746360778809
7079,0.96,0.6991250000000052,1644,2000,33,30,5572.054054054054,0,1,0,0,1,0,47.50617218017578,20.280508756637573,0.008574962615966797,0.10213422775268555,1.2834925651550293,0.793748140335083,2.8848648071289062e-05,0.6204440593719482,5.546989679336548,0.0,13.084806203842163,5.595664739608765,0.32431864738464355,1.9586355686187744
7080,0.98,0.6991250000000052,1644,2000,40,34,5012.767441860465,0,0,0,0,0,0,47.51004123687744,20.283931732177734,0.008576154708862305,0.10213422775268555,1.2834925651550293,0.7938411235809326,2.8848648071289062e-05,0.6204440593719482,5.546989679336548,0.0,13.08480715751648,5.595664739608765,0.32431864738464355,1.9587876796722412
