Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
5057,0.76,0.763471074380166,1473,1859,105,36,2541.931818181818,0,0,0,0,0,0,16.217005252838135,7.878872871398926,0.003358125686645508,0.0288083553314209,0.3924543857574463,0.409696102142334,7.414817810058594e-05,0.006230592727661133,1.3297479152679443,0.0009059906005859375,2.0931289196014404,1.3422484397888184,0.1497206687927246,1.0767745971679688
5058,0.76,0.763471074380166,1475,1861,158,149,2751.0378378378377,0,1,2,0,0,0,16.223474264144897,7.88185977935791,0.0033593177795410156,0.028849363327026367,0.3928236961364746,0.40987706184387207,7.414817810058594e-05,0.006230592727661133,1.3311030864715576,0.0009059906005859375,2.0931296348571777,1.343611478805542,0.14988374710083008,1.0771725177764893
5059,0.78,0.763471074380166,1475,1861,83,64,2765.4109589041095,0,0,0,0,0,0,16.226718425750732,7.884341716766357,0.003360271453857422,0.028849363327026367,0.3928236961364746,0.40997886657714844,7.414817810058594e-05,0.006230592727661133,1.3311030864715576,0.0009059906005859375,2.093130588531494,1.343611478805542,0.14988374710083008,1.077430248260498
5060,0.78,0.763471074380166,1475,1861,84,20,3110.6521739130435,0,0,0,0,0,0,16.229697227478027,7.886800527572632,0.003360271453857422,0.028849363327026367,0.3928236961364746,0.410031795501709,7.414817810058594e-05,0.006230592727661133,1.3311030864715576,0.0009059906005859375,2.0931317806243896,1.343611478805542,0.14988374710083008,1.077613115310669
5061,0.78,0.763471074380166,1475,1861,84,27,2775.5555555555557,0,0,0,0,0,0,16.232786417007446,7.88932728767395,0.003361225128173828,0.028849363327026367,0.3928236961364746,0.4100916385650635,7.414817810058594e-05,0.006230592727661133,1.3311030864715576,0.0009059906005859375,2.093132734298706,1.343611478805542,0.14988374710083008,1.0777840614318848
5062,0.8,0.763471074380166,1475,1861,75,40,2512.6458333333335,0,0,0,0,0,0,16.236106157302856,7.892061233520508,0.0033621788024902344,0.028849363327026367,0.3928236961364746,0.41016674041748047,7.414817810058594e-05,0.006230592727661133,1.3311030864715576,0.0009059906005859375,2.093134880065918,1.343611478805542,0.14988374710083008,1.0779800415039062
5063,0.8,0.763471074380166,1477,1863,127,114,2474.531914893617,0,1,2,0,0,0,16.241140127182007,7.8944761753082275,0.0033621788024902344,0.028882265090942383,0.3930189609527588,0.4102966785430908,7.414817810058594e-05,0.006230592727661133,1.3323311805725098,0.0009059906005859375,2.093134880065918,1.3448474407196045,0.15001273155212402,1.0781958103179932
5064,0.8,0.763471074380166,1478,1865,124,110,3132.35,0,1,2,0,0,0,16.24628520011902,7.897256135940552,0.0033631324768066406,0.028917312622070312,0.393277645111084,0.410442590713501,7.414817810058594e-05,0.006230592727661133,1.3332092761993408,0.0009059906005859375,2.0931358337402344,1.3457324504852295,0.15013384819030762,1.0784368515014648
5065,0.78,0.763471074380166,1480,1867,80,58,2382.0882352941176,0,0,2,0,0,0,16.251238346099854,7.8996031284332275,0.0033643245697021484,0.028917312622070312,0.3935048580169678,0.4105265140533447,7.414817810058594e-05,0.006230592727661133,1.334733247756958,0.0009059906005859375,2.09313702583313,1.3472633361816406,0.15020394325256348,1.0786848068237305
5066,0.8,0.763471074380166,1482,1869,95,49,2924.7,0,0,2,0,0,0,16.25641131401062,7.902302980422974,0.0033652782440185547,0.028945207595825195,0.39377880096435547,0.4106173515319824,7.414817810058594e-05,0.006230592727661133,1.3360769748687744,0.0009059906005859375,2.0931379795074463,1.3486151695251465,0.15027427673339844,1.078904628753662
