cig_stat,cig_stop,cig_years,pack_years,total_alcadj,total_fatadj,tot_Kcal,totalcarbadj,total_proteinadj,totalfolate_NDSRadj,total_GlyIndex,total_GlyLoad,totalcholadj,Totalredmeatadj,totalCALCIUMadj,bmi_curc,bmi_curr,diabetes_f,panc_fh,fh_cancer,bmi_20,bmi_50,asp,asppd,ibup,ibuppd,gallblad_f,liver_comorbidity,age,agelevel,educat,race7,total_Marital,occupat,center,rndyear,sex,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"1206.7532017361636,2519.997705",3.0,#,#,#,#,#,#,#,1.0,0.019224555735056544,0.19224555735056542,1,227.21498829494996,12095,12095,0.05405405405405406,0.0009074363664104639,0,0,True
0.0,#,#,#,#,#,#,#,"-959.9991,2448.0392752800003",#,#,"-959.9991,2526.93875",#,#,#,#,#,0.0,#,0.0,"-959.9991,3236.0077835",#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8689024390243902,0.8689024390243902,1,229.50023993871577,19866,12100,0.1891891891891892,0.0009165630550304086,570,656,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,1.0,#,#,#,#,#,1.0,0.1416560043867666,0.1416560043867666,1,220.4399567512011,19991,12107,0.05405405405405406,0.0009242996877360677,775,5471,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,1.0,#,#,0.0,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.4521276595744681,0.4521276595744681,1,186.70827415530124,19923,12121,0.13513513513513514,0.0007456632995457233,85,188,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2040.9981550000002",#,#,#,2.0,#,#,#,#,1.0,0.271264367816092,0.271264367816092,1,172.54970392731744,19890,12156,0.05405405405405406,0.0006891177273646713,118,435,True
#,#,#,"-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2040.9981550000002",#,#,1.0,#,#,#,#,#,1.0,0.14216701173222912,0.14216701173222912,1,222.83797251102934,19991,12156,0.08108108108108109,0.0009494321903967492,1030,7245,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.4426229508196721,0.4426229508196721,1,180.21465835656358,19964,12172,0.08108108108108109,0.0007197295212791993,135,305,True
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",1.0,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,1.0,1.0,2,243.66210892414887,19573,12187,0.1891891891891892,0.0019462436031466206,46,46,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,5.0,#,#,#,#,#,#,1.0,0.17105263157894737,0.17105263157894737,1,259.44212352135736,19991,12222,0.05405405405405406,0.001036142992276658,156,912,True
0.0,#,#,"-959.9991,3407.9968049999998",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,0.883248730964467,0.883248730964467,1,258.40394697234933,19990,12394,0.08108108108108109,0.0010319967906444775,348,394,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,#,#,#,0.0,#,#,#,#,0.0,#,3.0,#,#,#,#,#,#,2.0,1.0,0.36486486486486486,0.36486486486486486,1,172.044785615251,19923,12410,0.13513513513513514,0.0006871012176182239,27,74,True
#,#,#,#,#,#,"-250.06284000000005,4357.9328399999995",#,#,#,#,#,#,#,"1296.38593913,3572.1745252136216",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.09736842105263158,0.9736842105263157,1,270.00647123314275,12412,12412,0.08108108108108109,0.001078334193539468,0,0,True
2.0,#,#,#,#,#,"-959.9991,7840.836463874805",#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,"-959.9991,2761.7138847",#,#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,1.0,0.0,0.9051724137931034,0.9051724137931034,1,260.33733762879166,19939,12489,0.16216216216216217,0.0010397182398556384,525,580,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,1.0,1.0,0.574468085106383,0.574468085106383,2,172.49536976049404,19996,12522,0.05405405405405406,0.0013778014622424547,54,94,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,5.0,#,#,#,#,#,2.0,1.0,0.38636363636363635,0.38636363636363635,1,202.39793878085226,19564,12534,0.08108108108108109,0.0008083236564387605,34,88,True
0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,1.0,0.0,0.9464882943143813,0.9464882943143813,1,260.27183311597867,19990,12549,0.10810810810810811,0.001039456632214626,283,299,True
#,#,"-959.9991,579.1848484459829",#,#,#,#,#,"-959.9991,3408.0327622399996",#,#,#,#,#,"-959.9991,2448.47104932",#,#,0.0,#,#,#,#,0.0,#,#,#,0.0,#,"-959.9991,1940.998245",#,#,#,#,#,#,#,#,0.0,0.878397212543554,0.878397212543554,1,254.68100019307684,19965,12557,0.1891891891891892,0.0010171283291795273,2521,2870,True
2.0,#,#,#,#,#,"-115.2987949999997,4588.696795",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,5.0,#,1.0,2.0,#,#,1.0,0.0,0.9424083769633508,0.9424083769633508,1,299.63635888645666,19965,12562,0.16216216216216217,0.0011966681018394383,180,191,True
#,#,#,#,#,#,"-959.9991,7840.836463874805",#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,2.0,#,#,2.0,0.0,0.8928571428571429,0.8928571428571429,1,211.6348654674185,19416,12580,0.13513513513513514,0.0008452134903892253,25,28,True
2.0,#,#,#,#,#,"-115.2987949999997,4588.696795",#,"-959.9991,1392.04119956",#,#,#,#,#,#,#,"-959.9991,2288.2080715",#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,2.0,#,#,1.0,0.0,0.9403973509933775,0.9403973509933775,1,249.54479824970815,19965,12601,0.1891891891891892,0.000996615701629664,994,1057,True
0.0,#,"-959.9991,2879.9973",#,#,#,#,#,#,#,#,#,"-959.9991,2304.1329322",#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9626168224299065,0.9626168224299065,1,228.64671558644983,19908,12734,0.13513513513513514,0.000913154305270214,103,107,True
#,#,#,#,#,#,#,"-959.9991,1392.12631295",#,#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,1.0,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9101796407185628,0.9101796407185628,1,232.960048763916,19957,12734,0.13513513513513514,0.0009303806133366374,152,167,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2016.58098366",#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.895774647887324,0.895774647887324,1,231.014347766973,19957,12741,0.05405405405405406,0.0009226099998923551,318,355,True
#,#,#,#,"-959.9991,1296.00211323",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2598.997615",#,#,#,#,#,#,#,#,1.0,0.1325090909090909,0.1325090909090909,1,219.00094241572145,19996,12777,0.05405405405405406,0.0009195023467356061,911,6875,True
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402","-959.9991,2208.04345521",#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,1.0,#,#,#,#,#,#,1.0,0.0,0.9473684210526315,0.9473684210526315,1,286.4620945142524,19965,12779,0.1891891891891892,0.001144053586037667,396,418,True
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402","-959.9991,2208.04345521",#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,1.0,0.0,0.9501039501039501,0.9501039501039501,1,254.82834507713076,19965,12804,0.16216216216216217,0.0010177167855450094,457,481,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2832.3755972999998",#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.17488076311605724,0.17488076311605724,1,173.86823461364844,19961,12820,0.05405405405405406,0.0006943835890227576,110,629,True
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.1329322",#,"-959.9991,6542.950381360124",#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,6.0,#,#,#,#,#,#,0.0,0.8666666666666667,0.8666666666666667,1,217.97579083971488,19908,12831,0.10810810810810811,0.0008705374636125376,52,60,True
1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1994.0,2.0,1.0,0.875,0.875,1,227.1664,19315,12882,0.08108108108108109,0.0009072423176544804,7,8,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1994.3098736000002",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2519.997705",#,#,#,#,#,#,#,#,1.0,0.15164170506912442,0.15164170506912442,1,218.7739660018923,19996,12936,0.05405405405405406,0.0009177318710260254,1053,6944,True
#,#,#,#,#,#,#,"-959.9991,1392.12631295",#,#,#,#,#,#,"-959.9991,2064.3337172099996",#,#,#,#,1.0,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8787878787878788,0.8787878787878788,1,228.69471316895934,19957,12944,0.10810810810810811,0.0009133459948774699,174,198,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1200.52449517",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.13257747543461829,0.13257747543461829,1,219.00094241572145,19996,13043,0.02702702702702703,0.0009195023467356061,877,6615,True
#,#,#,#,#,"-959.9991,2016.02487311",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,1.0,0.2042833607907743,0.2042833607907743,1,230.58021723556308,19923,13071,0.05405405405405406,0.000920876197756648,124,607,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.4074074074074074,0.4074074074074074,1,180.82428161649509,19952,13125,0.08108108108108109,0.0007221641948014999,176,432,True
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,"-959.9991,3552.0297082",#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9318181818181818,0.9318181818181818,1,244.86894525694638,19990,13230,0.16216216216216217,0.000997779409290219,1968,2112,True
#,#,#,"-959.9991,792.1287720755458",#,#,#,#,"-959.9991,1344.04435873",#,"-959.9991,2069.2613176","-959.9991,3695.85667",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2754.9974800000005",#,#,1.0,#,4.0,#,#,#,0.0,0.8810641627543035,0.8810641627543035,1,219.1039121740227,19990,13238,0.1891891891891892,0.0008871278341395809,2815,3195,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,4.0,#,#,#,#,#,#,#,#,#,#,1.0,#,"-959.9991,2887.9973449999998",#,#,#,#,#,#,#,2.0,1.0,0.4393939393939394,0.4393939393939394,2,191.97572284499714,19952,13263,0.10810810810810811,0.0015334001835420148,29,66,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3360.0447638800006",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9264816204051013,0.9264816204051013,1,248.04131424027509,19965,13275,0.10810810810810811,0.0009906111854808212,2470,2666,True
#,#,#,"-959.9991,3503.9967149999998",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,1.0,0.22113821138211381,0.22113821138211381,1,222.42672825572959,19952,13360,0.05405405405405406,0.0008883133264912038,136,615,True
#,#,"-959.9991,579.1848484459829",#,#,#,#,#,#,#,#,#,"-959.9991,3600.2051169799997",#,"-959.9991,1296.38593913",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9088424751122389,0.9088424751122389,1,222.27531180081755,19990,13401,0.10810810810810811,0.0009450432889097634,4656,5123,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,#,"-959.9991,3625.1395976",#,#,#,#,#,#,#,#,2.0,#,#,#,#,#,#,#,0.0,0.8474870017331022,0.8474870017331022,1,236.19657905465397,19990,13459,0.08108108108108109,0.0009433064564284328,489,577,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1999.0,#,1.0,0.1741654571843251,0.1741654571843251,1,207.16319165370746,19961,13533,0.02702702702702703,0.0008273548118410506,120,689,True
0.0,#,#,"-959.9991,3407.9968049999998",#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,#,"-959.9991,3625.1395976",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8584415584415584,0.8584415584415584,1,218.91669765164346,19990,13574,0.10810810810810811,0.0008830939619336128,661,770,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.13931436907366884,0.13931436907366884,1,222.5193193487192,19739,13612,0.05405405405405406,0.0008886831107453807,191,1371,True
#,#,#,#,#,#,"1034.6515299999999,4298.64847",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.12576687116564417,0.12576687116564417,1,219.01254599074218,19996,13630,0.02702702702702703,0.0009195928576718393,697,5542,True
0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2736.4199934300004",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3034.99721",#,#,#,#,#,#,1998.0,#,0.0,0.9033457249070632,0.9033457249070632,1,198.7347668490472,19967,13635,0.10810810810810811,0.0007936939198519339,243,269,True
2.0,#,#,#,#,#,#,#,"-959.9991,1296.04205092",#,#,#,#,#,"-959.9991,3216.36682719",#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,#,0.0,0.8787878787878788,0.8787878787878788,1,233.63137022518907,19905,13663,0.13513513513513514,0.0009330616931020277,87,99,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.39037433155080214,0.39037433155080214,1,179.66373030503695,19964,13678,0.08108108108108109,0.0007175292608431142,73,187,True
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,0.0,0.0,#,#,#,#,#,1.0,#,#,9.0,#,1.0,0.0,0.9425,0.9425,2,286.0109382959446,19990,13690,0.16216216216216217,0.0022845035756533126,377,400,True
2.0,#,#,#,#,#,#,#,"-959.9991,1920.02941197",#,#,#,#,#,"-959.9991,1296.38593913",3.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.95,0.95,1,291.30958237617745,19965,13698,0.1891891891891892,0.0011634131661633145,209,220,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,"-959.9991,3568.9967149999998",#,#,#,#,#,#,#,#,1.0,0.16744868035190616,0.16744868035190616,1,211.8639042468597,19996,13739,0.05405405405405406,0.0008707833161030023,571,3410,True
1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2658959537572254,0.2658959537572254,1,216.48195682861302,19996,13757,0.05405405405405406,0.0008645714869961757,92,346,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,1.0,0.21686746987951808,0.21686746987951808,1,194.21520435362004,19923,13765,0.05405405405405406,0.0007756439866173728,18,83,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,"-959.9991,2887.9973449999998",#,#,1.0,#,#,#,1999.0,#,1.0,0.153184165232358,0.153184165232358,1,218.4796388548803,19923,13795,0.10810810810810811,0.0008725496988771907,89,581,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,"-959.9991,1888.99829",#,#,#,#,#,#,#,#,1.0,0.19283276450511946,0.19283276450511946,2,173.55476101135955,19961,13812,0.05405405405405406,0.0013862633172856134,113,586,True
#,#,#,#,#,#,#,#,"-959.9991,3360.0406083000003",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,1.0,#,"-959.9991,2887.9973449999998",#,#,#,#,#,#,#,2.0,1.0,0.37606837606837606,0.37606837606837606,1,224.65848613314307,19848,13828,0.13513513513513514,0.0008972263752041659,44,117,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9161904761904762,0.9161904761904762,1,226.78944018390317,19965,13871,0.10810810810810811,0.0009057368401841401,481,525,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1920.03009694","-959.9991,1296.38593913",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8948905109489051,0.8948905109489051,1,245.9647677109818,19965,13880,0.10810810810810811,0.0009823180097032703,2452,2740,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1997.8979062000003",#,0.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.4296875,0.4296875,1,191.42970245525456,19952,13885,0.16216216216216217,0.0007645194312337243,55,128,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2231.6148772",#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9109557109557109,0.9109557109557109,1,237.66423603091528,19990,13926,0.10810810810810811,0.0009618122884030021,1954,2145,True
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3600.2051169799997",#,#,2.0,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.9117647058823529,0.9117647058823529,1,229.14929866755332,19573,13938,0.10810810810810811,0.0009151614887239036,62,68,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2519.997705",#,#,#,#,#,#,1994.0,#,1.0,0.21968365553602812,0.21968365553602812,1,242.98885471245825,19996,13973,0.05405405405405406,0.0009704330029156531,125,569,True
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2544.41373375",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9109059682267068,0.9109059682267068,1,222.27531180081755,19990,13992,0.08108108108108109,0.0009450432889097634,4243,4658,True
2.0,#,"-959.9991,1751.5524567896216","-959.9991,1210.998875",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1998.0,1.0,0.0,0.9192307692307692,0.9192307692307692,1,233.40926825304115,19939,14005,0.13513513513513514,0.0009321746767652494,239,260,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,"-959.9991,1755.4911036",#,#,1.0,#,#,#,#,#,#,1.0,#,"-959.9991,3096.586570985981",#,#,1.0,#,#,#,#,2.0,1.0,0.5555555555555556,0.5555555555555556,2,208.46575166940622,19923,14008,0.1891891891891892,0.0016651137817576495,30,54,True
#,#,#,"-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,5.0,#,#,#,#,#,#,1.0,0.18108974358974358,0.18108974358974358,2,263.18029568604766,19991,14020,0.08108108108108109,0.002102144519781106,113,624,True
#,#,"-959.9991,3280.9969400000004",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.36503362151777136,0.36503362151777136,1,168.56778428733026,19972,14048,0.05405405405405406,0.0006732149970185643,380,1041,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,0.0,#,#,#,#,5.0,#,#,#,#,#,2.0,1.0,0.4117647058823529,0.4117647058823529,1,219.2383920300032,19877,14048,0.10810810810810811,0.0008755799577056363,7,17,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,1994.0,#,1.0,0.6538461538461539,0.6538461538461539,4,169.28113599205403,19996,14058,0.08108108108108109,0.0027042557376903338,17,26,True
#,#,"-580.2434831895191,393.783183543781",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.8582619785024594,0.8582619785024594,1,222.83797251102934,19990,14064,0.05405405405405406,0.0009494321903967492,4711,5489,True
#,#,"-959.9991,1199.998875",#,#,#,#,"-959.9991,1824.14842971",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,2.0,#,#,#,0.0,0.8984597832287508,0.8984597832287508,2,261.0806577599366,19965,14076,0.10810810810810811,0.002085373726403914,1575,1753,True
2.0,#,#,#,#,#,#,"-959.9991,2976.12289402","-959.9991,2208.04345521",#,#,#,#,#,#,3.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,3.0,#,#,#,#,0.0,0.875,0.875,1,254.48448572297897,18677,14089,0.16216216216216217,0.0010163435025356917,21,24,True
#,#,"-959.9991,3280.9969400000004","-959.9991,1823.99829",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.15167762020062261,0.15167762020062261,1,220.71475233439205,19996,14097,0.05405405405405406,0.0009328705147344583,877,5782,True
#,#,#,"-959.9991,4020.924239483915",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.16592780240658644,0.16592780240658644,1,215.2209622617296,19996,14114,0.05405405405405406,0.0008917320642859911,524,3158,True
#,#,"-580.2434831895191,1751.5524567896216",#,#,#,#,#,#,#,#,#,"-959.9991,2544.0870701500003","-959.9991,2304.00158076","-819.8866861770384,2544.41373375",#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.918848167539267,0.918848167539267,1,228.27625985525853,19930,14118,0.1891891891891892,0.0009149459314963037,1053,1146,True
2.0,#,#,#,"-959.9991,1520.88033895812",#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,#,#,0.0,0.7,0.7,1,207.433856,18763,14175,0.13513513513513514,0.0008284357734129947,7,10,True
#,#,#,#,#,#,"-959.9991,7840.836463874805",#,"-959.9991,2112.03206815",#,#,#,"-959.9991,3600.2051169799997",#,#,#,#,#,#,#,#,#,#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8964285714285715,0.8964285714285715,1,231.0143477686612,19957,14274,0.10810810810810811,0.0009226099998990973,251,280,True
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,1.0,#,#,0.0,#,#,"-959.9991,1350.998785",#,#,#,#,#,#,#,2.0,1.0,0.543859649122807,0.543859649122807,1,195.65026089499503,19964,14283,0.16216216216216217,0.0007813752216176293,31,57,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,9.0,#,#,0.0,0.9871794871794872,0.9871794871794872,1,289.02048923891783,19990,14289,0.10810810810810811,0.0011542711356377863,154,156,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,8.0,#,2.0,1.0,0.3978494623655914,0.3978494623655914,1,228.42253510482084,19877,14396,0.08108108108108109,0.0009122589879181496,37,93,True
1.0,#,#,"-959.9991,1219.998875",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2887.9973449999998",#,#,1.0,#,#,#,#,2.0,1.0,0.49019607843137253,0.49019607843137253,1,217.0142143742693,19972,14413,0.13513513513513514,0.0008666971823864723,50,102,True
#,#,"-580.2434831895191,393.783183543781",#,#,#,#,#,"-2111.96032276,2112.03571724",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9087549087549087,0.9087549087549087,1,222.27531180081755,19990,14431,0.08108108108108109,0.0009450432889097634,3934,4329,True
0.0,#,"-580.2434831895191,393.783183543781",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3473.9968049999998",#,#,#,#,#,#,#,1.0,0.0,0.9034123770965876,0.9034123770965876,1,209.2833621793497,19990,14436,0.10810810810810811,0.0008437026657284435,1562,1729,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,4.0,#,#,#,#,1994.0,#,1.0,0.2682926829268293,0.2682926829268293,1,211.3714559659116,19804,14446,0.08108108108108109,0.0008441615027421114,11,41,True
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,5.0,#,#,2.0,#,#,2.0,1.0,0.3375,0.3375,1,203.72848919999143,19890,14487,0.08108108108108109,0.0008136375217199638,27,80,True
#,#,#,#,"-959.9991,2831.9973449999998",#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8766771338852413,0.8766771338852413,1,221.11684417801112,19990,14511,0.08108108108108109,0.0009285236076652633,3071,3503,True
